Figure 5. The S^{8+} production rates from TI, SC, and SC+SS vs. altitude for various incident ion energies (E=0.2, 0.3, 0.5, 1.0, and 2.0 MeV/u). The production rates have been normalized to a single incident ion/cm^2/s.

ΔAlt [km] x      10 x      50 x      75 x     100 x     200 x     300 x     500 x    1000 x    2000
   1804.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1802.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1800.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1798.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1796.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1794.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1792.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1790.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1788.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1786.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1784.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1782.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1780.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1778.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1776.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1774.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1772.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1770.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1768.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1766.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1764.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1762.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1760.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1758.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1756.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1754.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1752.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1750.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1748.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1746.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1744.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1742.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1740.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1738.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1736.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1734.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1732.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1730.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1728.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1726.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1724.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1722.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1720.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1718.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1716.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1714.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1712.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1710.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1708.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1706.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1704.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1702.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1700.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1698.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1696.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1694.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1692.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1690.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1688.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1686.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1684.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1682.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1680.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1678.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1676.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1674.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1672.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1670.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1668.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1666.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1664.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1662.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1660.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1658.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1656.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1654.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1652.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1650.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1648.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1646.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1644.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1642.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1640.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1638.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1636.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1634.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1632.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1630.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1628.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1626.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1624.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1622.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1620.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1618.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1616.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1614.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1612.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1610.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1608.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1606.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1604.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1602.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1600.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1598.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1596.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1594.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1592.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1590.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1588.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1586.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1584.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  0.00E+00  0.00E+00  0.00E+00
   1582.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1580.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1578.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1576.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1574.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1572.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1570.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1568.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1566.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1564.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1562.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1560.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1558.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1556.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1554.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  2.51E-10  0.00E+00
   1552.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1550.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1548.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1546.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1544.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1542.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1540.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.03E-10  0.00E+00  0.00E+00
   1538.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1536.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1534.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1532.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1530.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1528.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1526.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1524.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1522.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1520.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1518.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1516.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1514.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  5.03E-10  0.00E+00  0.00E+00
   1512.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1510.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.03E-10  0.00E+00  0.00E+00
   1508.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1506.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  2.51E-10  0.00E+00  0.00E+00
   1504.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.50E-10  2.51E-10  0.00E+00  0.00E+00
   1502.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1500.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  1.01E-09  0.00E+00  0.00E+00
   1498.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1496.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1494.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1492.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1490.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1488.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1486.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1484.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  5.03E-10  0.00E+00  0.00E+00
   1482.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1480.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  5.00E-10  0.00E+00  0.00E+00  0.00E+00
   1478.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1476.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1474.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.03E-10  0.00E+00  0.00E+00
   1472.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1470.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1468.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  1.01E-09  0.00E+00  0.00E+00
   1466.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1464.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1462.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.03E-10  2.51E-10  0.00E+00
   1460.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1458.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1456.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  2.51E-10  0.00E+00
   1454.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  2.51E-10  0.00E+00
   1452.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-09  0.00E+00  0.00E+00
   1450.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1448.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1446.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  7.54E-10  0.00E+00  0.00E+00
   1444.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1442.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  0.00E+00
   1440.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  0.00E+00  0.00E+00  0.00E+00
   1438.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   1436.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  0.00E+00  0.00E+00  0.00E+00
   1434.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  7.54E-10  0.00E+00  0.00E+00
   1432.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  0.00E+00  2.51E-10  0.00E+00
   1430.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  5.03E-10  5.03E-10  0.00E+00
   1428.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  5.03E-10  0.00E+00  0.00E+00
   1426.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  7.54E-10  2.51E-10  0.00E+00
   1424.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1422.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.03E-10  5.00E-10  7.54E-10  2.51E-10  0.00E+00
   1420.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
   1418.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  2.51E-10  0.00E+00  0.00E+00
   1416.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  2.51E-10  0.00E+00  0.00E+00
   1414.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.00E-10  2.51E-10  0.00E+00  0.00E+00
   1412.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  5.00E-10  0.00E+00  0.00E+00  0.00E+00
   1410.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  0.00E+00  5.03E-10  0.00E+00  0.00E+00
   1408.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.51E-10  5.00E-10  7.54E-10  0.00E+00  0.00E+00
   1406.00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.50E-10  2.51E-10  0.00E+00  0.00E+00
